TransactionID,SellerID,BuyerID,Amount(INR),Date
txn_523,TxUI169,TxUI152268,77460,9/20/2013
txn_524,TxUI146,TxUI239193,61947,9/14/2013
txn_525,TxUI191,TxUI89648,78002,9/11/2013
txn_526,TxUI117,TxUI329873,84313,9/11/2013
txn_527,TxUI193,TxUI46244,49134,9/2/2013
txn_528,TxUI127,TxUI329531,51659,9/23/2013
txn_529,TxUI128,TxUI43266,58852,8/31/2013
txn_530,TxUI187,TxUI329287,59079,8/27/2013
txn_531,TxUI173,TxUI329067,91466,8/24/2013
txn_532,TxUI164,TxUI238338,49937,8/22/2013
txn_533,TxUI172,TxUI119552,38392,8/22/2013
txn_534,TxUI183,TxUI328379,60331,8/5/2013
txn_535,TxUI169,TxUI187597,44207,8/5/2013
txn_536,TxUI165,TxUI327929,73270,7/31/2013
txn_537,TxUI142,TxUI237891,97501,7/29/2013
txn_538,TxUI144,TxUI157940,48995,7/27/2013
txn_539,TxUI196,TxUI29132,45221,7/27/2013
txn_540,TxUI176,TxUI45488,59485,7/14/2013
txn_541,TxUI181,TxUI237523,22110,7/14/2013
txn_542,TxUI169,TxUI29294,90849,7/14/2013
txn_543,TxUI137,TxUI15892,69682,7/14/2013
txn_544,TxUI177,TxUI325686,90079,7/11/2013
txn_545,TxUI116,TxUI184627,59382,7/3/2013
txn_546,TxUI181,TxUI325951,88196,6/30/2013
txn_547,TxUI115,TxUI106663,32439,6/28/2013
txn_548,TxUI154,TxUI106154,11199,6/26/2013
txn_549,TxUI192,TxUI325315,61175,6/17/2013
txn_550,TxUI129,TxUI186066,26298,6/7/2013
txn_551,TxUI199,TxUI324743,92310,6/4/2013
txn_552,TxUI114,TxUI236883,15074,6/4/2013
txn_553,TxUI144,TxUI15193,29046,5/30/2013
txn_554,TxUI118,TxUI324594,63055,5/27/2013
txn_555,TxUI171,TxUI157434,28728,5/26/2013
txn_556,TxUI146,TxUI29031,16089,5/23/2013
txn_557,TxUI142,TxUI157086,69142,5/20/2013
txn_558,TxUI167,TxUI323315,82145,5/19/2013
txn_559,TxUI197,TxUI89124,79677,5/18/2013
txn_560,TxUI162,TxUI185655,59908,5/5/2013
txn_561,TxUI147,TxUI11513,19776,5/5/2013
txn_562,TxUI116,TxUI321534,91171,5/3/2013
txn_563,TxUI117,TxUI48367,19717,4/25/2013
txn_564,TxUI151,TxUI136546,95661,4/24/2013
txn_565,TxUI167,TxUI321141,80867,4/21/2013
txn_566,TxUI150,TxUI321045,45444,4/20/2013
txn_567,TxUI154,TxUI318957,61492,4/17/2013
txn_568,TxUI137,TxUI319368,77175,4/16/2013
txn_569,TxUI112,TxUI184711,80914,4/16/2013
txn_570,TxUI161,TxUI320244,50531,4/15/2013
txn_571,TxUI157,TxUI235185,23401,4/15/2013
txn_572,TxUI141,TxUI106339,49821,4/14/2013
txn_573,TxUI173,TxUI235222,37824,4/14/2013
txn_574,TxUI179,TxUI105148,19756,4/8/2013
txn_575,TxUI169,TxUI317373,73882,4/2/2013
txn_576,TxUI129,TxUI184374,52078,3/31/2013
txn_577,TxUI141,TxUI316344,63000,3/29/2013
txn_578,TxUI149,TxUI118630,84951,3/29/2013
txn_579,TxUI117,TxUI734137,23934,3/29/2013
txn_580,TxUI121,TxUI234269,35639,7/27/2013
txn_581,TxUI131,TxUI313980,26469,3/29/2013
txn_582,TxUI146,TxUI316711,65411,3/27/2013
txn_583,TxUI174,TxUI45940,82751,3/25/2013
txn_584,TxUI190,TxUI233896,66130,3/24/2013
txn_585,TxUI170,TxUI184232,21563,3/24/2013
txn_586,TxUI172,TxUI233495,68745,3/22/2013
txn_587,TxUI116,TxUI315670,34338,3/21/2013
txn_588,TxUI123,TxUI81736,36836,3/14/2013
txn_589,TxUI145,TxUI184030,83347,3/11/2013
txn_590,TxUI193,TxUI314188,15224,3/9/2013
txn_591,TxUI197,TxUI152138,46053,3/9/2013
txn_592,TxUI164,TxUI314957,85504,3/9/2013
txn_593,TxUI157,TxUI232446,16901,3/9/2013
txn_594,TxUI170,TxUI183929,66148,3/8/2013
txn_595,TxUI185,TxUI314360,48330,3/8/2013
txn_596,TxUI139,TxUI314836,60602,3/8/2013
txn_597,TxUI153,TxUI314277,66190,3/5/2013
txn_598,TxUI174,TxUI106043,22478,2/25/2013
txn_599,TxUI173,TxUI743126,38511,2/25/2013
txn_600,TxUI176,TxUI135576,31455,2/18/2013
txn_601,TxUI167,TxUI313470,42615,2/17/2013
txn_602,TxUI179,TxUI17420,32819,2/13/2013
txn_603,TxUI121,TxUI231573,33271,2/9/2013
txn_604,TxUI173,TxUI135667,36389,2/7/2013
txn_605,TxUI143,TxUI312411,13198,2/7/2013
txn_606,TxUI133,TxUI183523,41983,2/5/2013
txn_607,TxUI173,TxUI29657,10223,2/2/2013
txn_608,TxUI119,TxUI118020,91531,2/1/2013
txn_609,TxUI189,TxUI311868,87369,1/29/2013
txn_610,TxUI194,TxUI154219,24292,1/28/2013
txn_611,TxUI160,TxUI311364,81177,1/20/2013
txn_612,TxUI139,TxUI311156,79048,1/15/2013
txn_613,TxUI190,TxUI301385,74278,1/14/2013
txn_614,TxUI174,TxUI52979,49080,1/7/2013
txn_615,TxUI175,TxUI182623,33796,1/5/2013
txn_616,TxUI147,TxUI310361,75354,1/5/2013
txn_617,TxUI131,TxUI182230,13492,1/5/2013
txn_618,TxUI182,TxUI310186,46738,1/2/2013
txn_619,TxUI164,TxUI75318,54394,12/21/2012
txn_620,TxUI178,TxUI308336,94467,12/21/2012
txn_621,TxUI122,TxUI308832,40183,12/19/2012
txn_622,TxUI127,TxUI39516,49073,12/18/2012
txn_623,TxUI149,TxUI308485,73472,12/15/2012
txn_624,TxUI110,TxUI33345,17452,12/10/2012
txn_625,TxUI169,TxUI133910,42326,12/7/2012
txn_626,TxUI148,TxUI306872,61873,12/7/2012
txn_627,TxUI194,TxUI304255,89285,12/6/2012
txn_628,TxUI163,TxUI307857,56805,12/5/2012
txn_629,TxUI178,TxUI59625,88243,12/5/2012
txn_630,TxUI136,TxUI179699,57245,12/1/2012
txn_631,TxUI180,TxUI228114,37511,12/1/2012
txn_632,TxUI148,TxUI307022,27261,11/27/2012
txn_633,TxUI158,TxUI144223,98794,11/26/2012
txn_634,TxUI167,TxUI306438,65330,11/23/2012
txn_635,TxUI160,TxUI19466,48966,11/21/2012
txn_636,TxUI147,TxUI306290,84751,11/20/2012
txn_637,TxUI172,TxUI70152,27065,11/18/2012
txn_638,TxUI117,TxUI305910,29388,11/17/2012
txn_639,TxUI130,TxUI12452,29781,11/15/2012
txn_640,TxUI128,TxUI742712,45099,11/13/2012
txn_641,TxUI141,TxUI305744,39326,11/13/2012
txn_642,TxUI112,TxUI39651,83075,11/9/2012
txn_643,TxUI161,TxUI227644,33714,11/9/2012
txn_644,TxUI151,TxUI227364,81343,11/9/2012
txn_645,TxUI143,TxUI304822,25580,11/6/2012
txn_646,TxUI113,TxUI52379,11683,2/7/2013
txn_647,TxUI138,TxUI227133,86224,10/31/2012
txn_648,TxUI115,TxUI9534,43203,10/21/2012
txn_649,TxUI171,TxUI152596,60206,10/18/2012
txn_650,TxUI165,TxUI223513,67493,10/17/2012
txn_651,TxUI186,TxUI226130,87187,10/15/2012
txn_652,TxUI166,TxUI134268,72562,10/12/2012
txn_653,TxUI157,TxUI33197,81520,10/12/2012
txn_654,TxUI186,TxUI302777,88656,10/11/2012
txn_655,TxUI182,TxUI302378,81673,10/10/2012
txn_656,TxUI120,TxUI302623,23166,10/10/2012
txn_657,TxUI128,TxUI37392,21209,10/10/2012
txn_658,TxUI114,TxUI6844,91033,10/10/2012
txn_659,TxUI182,TxUI133186,41343,10/8/2012
txn_660,TxUI139,TxUI11655,12447,10/7/2012
txn_661,TxUI199,TxUI214764,26569,10/4/2012
txn_662,TxUI158,TxUI302023,33562,9/30/2012
txn_663,TxUI167,TxUI225259,24015,9/30/2012
txn_664,TxUI164,TxUI17985,50516,9/30/2012
txn_665,TxUI182,TxUI300422,21567,9/26/2012
txn_666,TxUI115,TxUI49152,42033,9/24/2012
txn_667,TxUI116,TxUI21482,10082,9/20/2012
txn_668,TxUI186,TxUI43998,89806,9/18/2012
txn_669,TxUI182,TxUI301025,61308,9/17/2012
txn_670,TxUI166,TxUI209075,36162,9/16/2012
txn_671,TxUI140,TxUI300694,43702,9/14/2012
txn_672,TxUI138,TxUI81030,78298,9/14/2012
txn_673,TxUI129,TxUI116769,31717,9/13/2012
txn_674,TxUI183,TxUI69773,81035,9/9/2012
txn_675,TxUI135,TxUI6717,57599,9/9/2012
txn_676,TxUI174,TxUI25886,76573,9/4/2012
txn_677,TxUI185,TxUI179318,34715,9/4/2012
txn_678,TxUI190,TxUI300090,62873,9/2/2012
txn_679,TxUI112,TxUI299991,70584,9/2/2012
txn_680,TxUI125,TxUI134016,97868,9/2/2012
txn_681,TxUI176,TxUI299612,69854,8/29/2012
txn_682,TxUI150,TxUI298997,39207,8/28/2012
txn_683,TxUI190,TxUI104326,85637,8/25/2012
txn_684,TxUI140,TxUI55435,21436,8/25/2012
txn_685,TxUI195,TxUI133644,56018,8/23/2012
txn_686,TxUI187,TxUI133760,31805,8/18/2012
txn_687,TxUI153,TxUI223862,17636,8/9/2012
txn_688,TxUI117,TxUI17898,40765,8/3/2012
txn_689,TxUI118,TxUI74785,52094,7/17/2012
txn_690,TxUI136,TxUI296662,70084,7/14/2012
txn_691,TxUI178,TxUI296275,47046,7/4/2012
txn_692,TxUI121,TxUI47431,95167,7/3/2012
txn_693,TxUI190,TxUI33052,71517,7/1/2012
txn_694,TxUI170,TxUI26098,97763,6/30/2012
txn_695,TxUI146,TxUI295251,35833,6/22/2012
txn_696,TxUI193,TxUI45567,89424,6/18/2012
txn_697,TxUI146,TxUI294114,19735,6/17/2012
txn_698,TxUI126,TxUI294757,29464,6/17/2012
txn_699,TxUI112,TxUI294545,20533,6/13/2012
txn_700,TxUI130,TxUI294247,48077,6/12/2012
txn_701,TxUI133,TxUI62329,33476,6/11/2012
txn_702,TxUI196,TxUI150964,84633,6/11/2012
txn_703,TxUI169,TxUI292640,73143,6/10/2012
txn_704,TxUI190,TxUI2979,49784,6/6/2012
txn_705,TxUI112,TxUI221715,41794,6/4/2012
txn_706,TxUI115,TxUI12340,59595,8/2/2012
txn_707,TxUI190,TxUI151082,88461,6/1/2012
txn_708,TxUI140,TxUI150529,11210,5/28/2012
txn_709,TxUI183,TxUI292737,80942,5/26/2012
txn_710,TxUI148,TxUI80453,47464,5/21/2012
txn_711,TxUI163,TxUI292042,50148,5/15/2012
txn_712,TxUI137,TxUI30179,70210,5/14/2012
txn_713,TxUI185,TxUI278218,63895,5/5/2012
txn_714,TxUI158,TxUI290727,73311,5/3/2012
txn_715,TxUI188,TxUI290957,67394,5/2/2012
txn_716,TxUI158,TxUI95834,63443,4/30/2012
txn_717,TxUI152,TxUI114848,26142,4/26/2012
txn_718,TxUI165,TxUI150234,69084,4/25/2012
txn_719,TxUI135,TxUI290470,74077,4/25/2012
txn_720,TxUI158,TxUI95575,69428,4/22/2012
txn_721,TxUI179,TxUI87447,81755,4/19/2012
txn_722,TxUI184,TxUI289885,13596,4/19/2012
txn_723,TxUI181,TxUI150068,11570,4/19/2012
txn_724,TxUI143,TxUI219878,47887,4/18/2012
txn_725,TxUI187,TxUI132043,71204,4/17/2012
txn_726,TxUI133,TxUI176017,42981,4/14/2012
txn_727,TxUI164,TxUI149447,54179,4/11/2012
txn_728,TxUI110,TxUI217824,75693,4/11/2012
txn_729,TxUI156,TxUI289223,39840,4/11/2012
txn_730,TxUI146,TxUI63664,31675,4/11/2012
txn_731,TxUI192,TxUI103462,93357,4/7/2012
txn_732,TxUI146,TxUI27612,80977,4/2/2012
txn_733,TxUI143,TxUI287698,70008,3/30/2012
txn_734,TxUI189,TxUI131890,55165,3/30/2012
txn_735,TxUI194,TxUI25991,35738,3/30/2012
txn_736,TxUI190,TxUI288187,25507,3/30/2012
txn_737,TxUI148,TxUI11754,31313,3/28/2012
txn_738,TxUI169,TxUI149251,46782,3/21/2012
txn_739,TxUI183,TxUI218518,65187,3/19/2012
txn_740,TxUI192,TxUI131322,72535,3/19/2012
txn_741,TxUI160,TxUI149162,24900,3/16/2012
txn_742,TxUI170,TxUI287070,67529,3/14/2012
txn_743,TxUI136,TxUI130931,90247,3/14/2012
txn_744,TxUI187,TxUI218149,43003,3/12/2012
txn_745,TxUI167,TxUI285874,87045,3/2/2012
txn_746,TxUI110,TxUI217747,12937,3/2/2012
txn_747,TxUI140,TxUI174985,36060,2/22/2012
txn_748,TxUI185,TxUI284862,48169,2/20/2012
txn_749,TxUI167,TxUI145816,43203,2/20/2012
txn_750,TxUI185,TxUI95180,12972,2/19/2012
txn_751,TxUI195,TxUI102952,58212,2/17/2012
txn_752,TxUI146,TxUI217673,55345,2/17/2012
txn_753,TxUI154,TxUI34748,47303,2/14/2012
txn_754,TxUI164,TxUI284647,95164,2/13/2012
txn_755,TxUI169,TxUI284557,76658,2/16/2012
txn_756,TxUI188,TxUI37032,65049,12/30/2013
txn_757,TxUI190,TxUI217320,69212,2/10/2012
txn_758,TxUI120,TxUI284479,47421,2/10/2012
txn_759,TxUI113,TxUI130283,36866,2/5/2012
txn_760,TxUI166,TxUI216777,18001,1/23/2012
txn_761,TxUI184,TxUI283747,60154,1/20/2012
txn_762,TxUI150,TxUI51736,91160,1/20/2012
txn_763,TxUI115,TxUI282632,38377,1/20/2012
txn_764,TxUI118,TxUI216674,85557,1/17/2012
txn_765,TxUI148,TxUI216360,47905,1/16/2012
txn_766,TxUI197,TxUI174224,50968,6/28/2012
txn_767,TxUI125,TxUI283033,65164,1/11/2012
txn_768,TxUI144,TxUI129558,27001,1/9/2012
txn_769,TxUI161,TxUI282361,14407,1/7/2012
txn_770,TxUI149,TxUI263265,69457,1/5/2012
txn_771,TxUI142,TxUI282092,86918,1/2/2012
txn_772,TxUI182,TxUI281431,97438,12/27/2011
txn_773,TxUI117,TxUI79636,42827,12/23/2011
txn_774,TxUI170,TxUI173651,50189,12/23/2011
txn_775,TxUI162,TxUI102586,27418,12/21/2011
txn_776,TxUI133,TxUI148237,47582,12/19/2011
txn_777,TxUI145,TxUI148399,68376,12/19/2011
txn_778,TxUI161H,TxUI37H,43041,12/17/2011
txn_779,TxUI256H,TxUI37H,38446,12/23/2011
txn_780,TxUI351H,TxUI1H,68077,12/14/2011
txn_781,TxUI3329H,TxUI1H,56740,12/12/2011
txn_782,TxUI3341H,TxUI1H,59610,12/11/2011
txn_783,TxUI649H,TxUI1H,59200,12/8/2011
txn_784,TxUI158,TxUI112814,62948,12/3/2011
txn_785,TxUI193,TxUI3882,12074,12/1/2011
txn_786,TxUI114,TxUI280197,16026,11/29/2011
txn_787,TxUI133,TxUI73615,16406,11/28/2011
txn_788,TxUI177,TxUI213673,95026,11/29/2011
txn_789,TxUI165,TxUI279594,31634,11/23/2011
txn_790,TxUI163,TxUI279376,33240,11/20/2011
txn_791,TxUI147,TxUI128851,12255,11/20/2011
txn_792,TxUI199,TxUI143612,94966,11/18/2011
txn_793,TxUI173,TxUI249845,86660,11/16/2011
txn_794,TxUI184,TxUI760352,93938,11/10/2011
txn_795,TxUI152,TxUI278685,47518,11/9/2011
txn_796,TxUI192,TxUI278419,85998,11/9/2011
txn_797,TxUI177,TxUI58724,40696,11/7/2011
txn_798,TxUI136,TxUI278390,25053,11/7/2011
txn_799,TxUI172,TxUI278032,65869,11/3/2011
txn_800,TxUI179,TxUI94494,15052,11/1/2011
txn_801,TxUI131,TxUI30525,30572,11/1/2011
txn_802,TxUI191,TxUI277986,30776,11/1/2011
txn_803,TxUI125,TxUI277531,94882,10/29/2011
txn_804,TxUI195,TxUI34689,63650,10/29/2011
txn_805,TxUI195,TxUI68386,78867,10/28/2011
txn_806,TxUI122,TxUI277295,63862,10/26/2011
txn_807,TxUI116,TxUI212911,63210,10/25/2011
txn_808,TxUI137,TxUI7569,70269,10/22/2011
txn_809,TxUI196,TxUI277144,58134,10/19/2011
txn_810,TxUI141,TxUI17579,89859,10/18/2011
txn_811,TxUI117,TxUI113659,39848,10/16/2011
txn_812,TxUI180,TxUI128341,93357,10/14/2011
txn_813,TxUI114,TxUI212752,92726,10/11/2011
txn_814,TxUI181,TxUI276756,46597,10/3/2011
txn_815,TxUI180,TxUI276418,36750,9/29/2011
txn_816,TxUI175,TxUI276348,57186,9/29/2011
txn_817,TxUI110,TxUI209351,52967,9/21/2011
txn_818,TxUI133,TxUI128499,54109,9/20/2011
txn_819,TxUI132,TxUI7268,32021,9/18/2011
txn_820,TxUI188,TxUI26496,89173,9/17/2011
txn_821,TxUI198,TxUI275466,59508,9/15/2011
txn_822,TxUI164,TxUI275692,47613,9/15/2011
txn_823,TxUI142,TxUI128592,57068,9/15/2011
txn_824,TxUI129,TxUI61385,68754,9/15/2011
txn_825,TxUI128,TxUI30457,65086,9/13/2011
txn_826,TxUI188,TxUI128217,21902,9/13/2011
txn_827,TxUI122,TxUI472144,31801,9/11/2011
txn_828,TxUI148,TxUI275294,23864,9/5/2011
txn_829,TxUI136,TxUI275014,59373,9/5/2011
txn_830,TxUI117,TxUI274636,65893,9/1/2011
txn_831,TxUI150,TxUI58681,91077,8/31/2011
txn_832,TxUI124,TxUI274754,65279,8/31/2011
txn_833,TxUI115,TxUI211961,52267,8/31/2011
txn_834,TxUI187,TxUI171584,77995,8/30/2011
txn_835,TxUI197,TxUI147584,87750,8/29/2011
txn_836,TxUI118,TxUI73453,40452,8/27/2011
txn_837,TxUI151,TxUI274433,61165,8/27/2011
txn_838,TxUI130,TxUI210839,63871,8/24/2011
txn_839,TxUI147,TxUI192342,71582,8/27/2011
txn_840,TxUI113,TxUI274385,55204,8/24/2011
txn_841,TxUI197,TxUI146524,83810,8/22/2011
txn_842,TxUI143,TxUI172039,61495,8/19/2011
txn_843,TxUI117,TxUI274264,39077,8/19/2011
txn_844,TxUI165,TxUI211787,81507,8/18/2011
txn_845,TxUI147,TxUI9011,76302,8/16/2011
txn_846,TxUI197,TxUI270785,87462,8/10/2011
txn_847,TxUI165,TxUI145766,27504,8/8/2011
txn_848,TxUI198,TxUI273172,27094,8/8/2011
txn_849,TxUI188,TxUI272548,35308,8/1/2011
txn_850,TxUI138,TxUI210932,31456,7/28/2011
txn_851,TxUI111,TxUI271399,54112,7/25/2011
txn_852,TxUI121,TxUI15534,62088,7/22/2011
txn_853,TxUI149,TxUI54379,73777,7/19/2011
txn_854,TxUI179,TxUI210215,62396,7/18/2011
txn_855,TxUI139,TxUI23154,24930,7/20/2011
txn_856,TxUI111,TxUI170851,30464,7/8/2011
txn_857,TxUI134,TxUI270035,15631,7/8/2011
txn_858,TxUI161,TxUI268724,84110,7/5/2011
txn_859,TxUI132,TxUI141378,64403,7/4/2011
txn_860,TxUI178,TxUI112992,37673,7/3/2011
txn_861,TxUI195,TxUI269569,78962,7/3/2011
txn_862,TxUI166,TxUI7687,53717,6/29/2011
txn_863,TxUI122,TxUI144550,30999,6/27/2011
txn_864,TxUI128,TxUI206558,22877,6/16/2011
txn_865,TxUI133,TxUI261980,43576,6/14/2011
txn_866,TxUI185,TxUI260529,52378,6/14/2011
txn_867,TxUI127,TxUI125172,51337,6/11/2011
txn_868,TxUI149,TxUI258635,72779,6/8/2011
txn_869,TxUI123,TxUI111721,82256,6/8/2011
txn_870,TxUI143,TxUI30072,61079,6/8/2011
txn_871,TxUI141,TxUI124812,19241,6/7/2011
txn_872,TxUI138,TxUI72510,18384,6/4/2011
txn_873,TxUI130,TxUI57868,51324,6/3/2011
txn_874,TxUI158,TxUI255961,77773,6/3/2011
txn_875,TxUI121,TxUI50789,18025,5/30/2011
txn_876,TxUI179,TxUI194295,60468,5/9/2011
txn_877,TxUI176,TxUI123272,58095,5/6/2011
txn_878,TxUI152,TxUI4274,49449,5/5/2011
txn_879,TxUI143,TxUI53479,57883,5/5/2011
txn_880,TxUI180,TxUI99454,29870,5/5/2011
txn_881,TxUI197,TxUI50369,70466,4/26/2011
txn_882,TxUI113,TxUI244865,94960,4/12/2011
txn_883,TxUI181,TxUI84658,33768,4/5/2011
txn_884,TxUI182,TxUI243,35347,11/30/2010
txn_885,TxUI124,TxUI734816,70608,12/19/2013
txn_886,TxUI125,TxUI742525,36372,5/12/2012
txn_887,TxUI128,TxUI755729,88305,8/5/2011
txn_888,TxUI132,TxUI758923,11462,5/10/2011
txn_889,TxUI136867,TxUI243,466720,5/6/2014
txn_890,TxUI16448,TxUI232,788280,8/12/2014
txn_891,TxUI24421,TxUI239,515050,3/5/2013
txn_892,TxUI6266,TxUI264,701380,10/7/2012
txn_893,TxUI224468,TxUI240,470890,9/29/2012
txn_894,TxUI14849,TxUI283,861350,9/21/2012
txn_895,TxUI740368,TxUI294,860090,4/21/2012
txn_896,TxUI5260,TxUI252,834980,3/23/2012
txn_897,TxUI26480,TxUI247,975840,5/16/2012
txn_898,TxUI15982,TxUI215,809010,2/25/2012
txn_899,TxUI6684,TxUI228,167670,7/27/2012
txn_900,TxUI2066,TxUI269,402580,4/2/2012
txn_901,TxUI6059,TxUI246,196390,1/2/2012
txn_902,TxUI58529,TxUI297,573210,1/2/2012
txn_903,TxUI9756,TxUI270,920760,9/19/2011
txn_904,TxUI200652,TxUI270,132930,6/3/2011
txn_905,TxUI142178,TxUI215,183780,5/8/2011
txn_906,TxUI35377,TxUI295,564210,5/4/2011
txn_907,TxUI4220,TxUI232,701110,6/2/2011
txn_908,TxUI3787,TxUI243,663420,7/24/2012
txn_909,TxUI5113,TxUI283,307971,7/24/2012
txn_910,TxUI18557,TxUI299,463023,4/29/2012
txn_911,TxUI3856,TxUI280,104337,3/10/2014
txn_912,TxUI760384,TxUI265,661419,5/24/2012
txn_913,TxUI31227,TxUI253,465048,6/9/2011
txn_914,TxUI16843,TxUI298,653319,12/1/2010
txn_915,TxUI35426,TxUI299,538384,9/17/2012
txn_916,TxUI10843,TxUI259,232944,12/10/2011
txn_917,TxUI940,TxUI240,579496,2/25/2012
txn_918,TxUI2227,TxUI266,522896,2/24/2014
txn_919,TxUI9116,TxUI262,236752,5/30/2011
txn_920,TxUI4086,TxUI228,567520,12/12/2011
txn_921,TxUI25076,TxUI210,158000,3/31/2011
txn_922,TxUI27156,TxUI287,699984,11/12/2010
txn_923,TxUI11968,TxUI270,249760,11/10/2010
txn_924,TxUI1092,TxUI247,597224,11/23/2010
txn_925,TxUI11368,TxUI290,474824,11/27/2012
txn_926,TxUI5428,TxUI256,215080,3/7/2011
txn_927,TxUI37545,TxUI297,405356,11/12/2014
txn_928,TxUI17716,TxUI210,228228,9/22/2012
txn_929,TxUI3158,TxUI277,362600,3/18/2012
txn_930,TxUI4790,TxUI230,169855,7/4/2012
txn_931,TxUI1750,TxUI213,672931,12/4/2011
txn_932,TxUI2329,TxUI265,383950,3/28/2011
txn_933,TxUI7418,TxUI297,169960,6/21/2011
txn_934,TxUI469,TxUI238,539091,2/21/2011
txn_935,TxUI17960,TxUI263,185040,6/15/2014
txn_936,TxUI16595,TxUI291,351618,6/19/2013
txn_937,TxUI30680,TxUI231,591402,7/24/2012
txn_938,TxUI843,TxUI249,52705,4/23/2014
txn_939,TxUI24260,TxUI257,88740,2/24/2014
txn_940,TxUI41260,TxUI219,53885,4/23/2013
txn_941,TxUI38174,TxUI290,450210,2/25/2013
txn_942,TxUI56176,TxUI287,465020,12/3/2012
txn_943,TxUI21679,TxUI275,397375,5/11/2012
txn_944,TxUI10725,TxUI243,385625,2/28/2013
txn_945,TxUI68189,TxUI294,316795,11/16/2011
txn_946,TxUI7958,TxUI289,161840,8/9/2011
txn_947,TxUI27243,TxUI230,406905,3/11/2012
txn_948,TxUI3975,TxUI214,162930,3/13/2012
txn_949,TxUI15039,TxUI264,85975,6/17/2011
txn_950,TxUI18144,TxUI268,139855,5/18/2011
txn_951,TxUI10961,TxUI284,267880,5/4/2011
txn_952,TxUI50363,TxUI251,322535,4/8/2011
txn_953,TxUI22330,TxUI260,284940,8/14/2012
txn_954,TxUI240436,TxUI287,194148,2/23/2014
txn_955,TxUI2452,TxUI239,149092,8/15/2013
txn_956,TxUI1978,TxUI292,161608,2/23/2014
txn_957,TxUI728,TxUI279,153740,9/30/2014
txn_958,TxUI34851,TxUI265,311652,6/13/2014
txn_959,TxUI1168,TxUI283,357580,5/14/2012
txn_960,TxUI47377,TxUI260,215984,6/2/2011
txn_961,TxUI192119,TxUI218,41916,4/13/2011
txn_962,TxUI9962,TxUI215,56400,3/28/2011
txn_963,TxUI12185,TxUI220,239692,1/17/2012
txn_964,TxUI1517,TxUI299,122310,8/3/2011
txn_965,TxUI138035,TxUI219,100302,2/22/2014
txn_966,TxUI3052,TxUI285,260829,10/5/2013
txn_967,TxUI7368,TxUI242,262857,9/3/2013
txn_968,TxUI8562,TxUI294,196296,7/19/2013
txn_969,TxUI18987,TxUI242,294333,6/15/2012
txn_970,TxUI78749,TxUI228,267582,6/3/2012
txn_971,TxUI13351,TxUI245,289557,5/4/2012
txn_972,TxUI170959,TxUI233,169713,7/26/2011
txn_973,TxUI7585,TxUI288,129747,12/16/2011
txn_974,TxUI65873,TxUI267,123972,5/5/2011
txn_975,TxUI29336,TxUI226,290343,2/3/2011
txn_976,TxUI76811,TxUI254,134802,1/31/2011
txn_977,TxUI4544,TxUI213,84687,4/4/2011
txn_978,TxUI47197,TxUI271,160644,12/2/2010
txn_979,TxUI163283,TxUI216,281490,11/29/2010
txn_980,TxUI28180,TxUI279,58664,7/29/2014
txn_981,TxUI26995,TxUI255,95752,7/2/2014
txn_982,TxUI9633,TxUI284,153748,6/14/2014
txn_983,TxUI233633,TxUI290,163964,5/5/2014
txn_984,TxUI8735,TxUI248,145324,12/15/2013
txn_985,TxUI20681,TxUI236,117960,12/14/2013
txn_986,TxUI33062,TxUI292,66484,10/10/2013
txn_987,TxUI9065,TxUI274,77820,7/22/2012
txn_988,TxUI24172,TxUI269,159138,10/22/2013
txn_989,TxUI19099,TxUI259,193718,6/26/2012
txn_990,TxUI149491,TxUI266,99116,4/5/2012
txn_991,TxUI757767,TxUI259,93382,3/1/2012
txn_992,TxUI79848,TxUI235,44590,2/12/2012
txn_993,TxUI21165,TxUI217,122084,1/26/2012
txn_994,TxUI14078,TxUI282,102652,7/20/2011
txn_995,TxUI21716,TxUI218,145198,6/1/2011
txn_996,TxUI18245,TxUI223,88580,5/23/2011
txn_997,TxUI23653,TxUI246,73184,5/22/2011
txn_998,TxUI77799,TxUI252,50334,6/3/2011
txn_999,TxUI109811,TxUI241,20900,5/10/2011
txn_1000,TxUI10664,TxUI222,90868,7/26/2012
txn_1001,TxUI23763,TxUI215,34014,4/15/2011
txn_1002,TxUI4455,TxUI240,176590,3/31/2011
txn_1003,TxUI140152,TxUI295,147610,2/27/2011
txn_1004,TxUI140991,TxUI293,142826,4/28/2011
txn_1005,TxUI76923,TxUI286,91886,2/18/2011
txn_1006,TxUI120975,TxUI270,128110,2/2/2011
txn_1007,TxUI91717,TxUI251,24574,1/3/2011
txn_1008,TxUI71055,TxUI243,193172,12/21/2010
txn_1009,TxUI11430,TxUI280,64551,4/25/2015
txn_1010,TxUI269832,TxUI268,43165,2/15/2011
txn_1011,TxUI112728,TxUI247,76747,11/25/2010
txn_1012,TxUI24965,TxUI276,42452,11/5/2014
txn_1013,TxUI100926,TxUI277,63617,10/26/2014
txn_1014,TxUI138615,TxUI212,64924,8/27/2014
txn_1015,TxUI17359,TxUI297,14300,4/29/2014
txn_1016,TxUI12620,TxUI286,35224,4/24/2014
txn_1017,TxUI4377,TxUI215,70411,4/18/2014
txn_1018,TxUI22212,TxUI289,22084,2/23/2014
txn_1019,TxUI64793,TxUI223,97832,2/26/2014
txn_1020,TxUI5829,TxUI287,88264,8/9/2014
